0 8 {}
0 27 {}
0 31 {}
0 41 {}
0 60 {}
0 62 {}
0 69 {}
0 78 {}
0 86 {}
8 29 {}
8 31 {}
8 55 {}
8 65 {}
8 70 {}
8 86 {}
27 32 {}
27 67 {}
27 72 {}
27 82 {}
31 3 {}
31 13 {}
31 26 {}
31 44 {}
31 89 {}
41 9 {}
41 12 {}
41 18 {}
41 39 {}
41 42 {}
41 46 {}
41 53 {}
41 61 {}
41 95 {}
41 98 {}
60 26 {}
60 35 {}
60 39 {}
60 54 {}
60 66 {}
60 84 {}
60 96 {}
62 104 {}
69 42 {}
69 52 {}
69 106 {}
78 20 {}
78 24 {}
78 59 {}
78 105 {}
86 30 {}
86 35 {}
86 45 {}
86 59 {}
1 10 {}
1 17 {}
1 25 {}
1 59 {}
10 24 {}
10 28 {}
10 55 {}
10 63 {}
10 92 {}
10 104 {}
17 7 {}
17 9 {}
17 81 {}
17 97 {}
25 44 {}
25 64 {}
59 38 {}
59 39 {}
59 50 {}
59 54 {}
59 64 {}
59 76 {}
59 87 {}
59 104 {}
2 21 {}
2 32 {}
2 65 {}
2 74 {}
2 85 {}
2 97 {}
2 103 {}
21 29 {}
21 44 {}
21 49 {}
21 79 {}
32 7 {}
32 75 {}
32 102 {}
32 107 {}
65 24 {}
65 35 {}
65 47 {}
65 50 {}
65 84 {}
65 88 {}
65 96 {}
74 58 {}
74 87 {}
74 103 {}
85 3 {}
85 55 {}
85 63 {}
85 71 {}
85 73 {}
85 77 {}
85 99 {}
97 15 {}
97 33 {}
97 35 {}
97 48 {}
97 56 {}
97 58 {}
97 76 {}
103 56 {}
103 87 {}
103 106 {}
3 16 {}
3 34 {}
3 37 {}
3 55 {}
3 64 {}
3 66 {}
3 106 {}
16 35 {}
16 46 {}
16 64 {}
16 76 {}
16 105 {}
34 14 {}
34 98 {}
37 9 {}
37 70 {}
37 108 {}
37 109 {}
55 4 {}
55 6 {}
55 7 {}
55 48 {}
55 95 {}
64 70 {}
64 106 {}
66 11 {}
66 20 {}
66 33 {}
66 47 {}
66 50 {}
66 56 {}
66 77 {}
106 18 {}
106 36 {}
106 80 {}
106 81 {}
106 90 {}
4 15 {}
4 70 {}
4 77 {}
70 22 {}
70 30 {}
70 38 {}
70 47 {}
70 79 {}
70 90 {}
70 99 {}
70 109 {}
77 11 {}
77 42 {}
77 90 {}
5 30 {}
5 72 {}
5 89 {}
30 39 {}
30 47 {}
72 19 {}
72 24 {}
72 48 {}
89 18 {}
89 40 {}
89 46 {}
89 58 {}
89 75 {}
6 49 {}
6 52 {}
6 58 {}
6 63 {}
6 88 {}
6 95 {}
6 107 {}
49 45 {}
49 53 {}
49 83 {}
49 93 {}
49 107 {}
52 12 {}
52 93 {}
52 99 {}
63 87 {}
63 90 {}
63 96 {}
88 29 {}
95 7 {}
95 11 {}
95 13 {}
95 18 {}
95 68 {}
95 105 {}
95 108 {}
107 53 {}
107 61 {}
7 35 {}
7 79 {}
7 92 {}
35 9 {}
35 42 {}
35 67 {}
79 54 {}
79 61 {}
79 73 {}
79 108 {}
92 22 {}
92 51 {}
92 56 {}
29 18 {}
29 36 {}
29 38 {}
29 84 {}
29 101 {}
9 82 {}
82 45 {}
82 53 {}
82 54 {}
24 47 {}
24 56 {}
24 71 {}
28 36 {}
28 42 {}
28 96 {}
28 98 {}
11 50 {}
11 98 {}
11 99 {}
50 26 {}
50 94 {}
50 108 {}
98 12 {}
98 33 {}
98 44 {}
98 93 {}
99 80 {}
12 38 {}
12 39 {}
12 44 {}
12 47 {}
12 83 {}
12 90 {}
12 94 {}
38 22 {}
39 100 {}
44 18 {}
44 61 {}
44 96 {}
47 43 {}
47 53 {}
47 75 {}
47 101 {}
83 40 {}
83 48 {}
83 96 {}
90 33 {}
90 68 {}
90 76 {}
90 84 {}
90 94 {}
13 45 {}
45 20 {}
14 73 {}
73 20 {}
46 51 {}
76 36 {}
76 68 {}
76 80 {}
105 61 {}
105 81 {}
81 93 {}
81 109 {}
19 33 {}
19 75 {}
19 102 {}
33 42 {}
75 67 {}
102 43 {}
102 68 {}
22 53 {}
22 91 {}
53 56 {}
53 61 {}
53 67 {}
53 68 {}
71 48 {}
36 93 {}
42 40 {}
42 48 {}
42 101 {}
96 40 {}
84 61 {}
84 108 {}
101 51 {}
93 48 {}
93 54 {}
93 68 {}
108 87 {}
109 43 {}
43 57 {}
