0 1341 {}
0 1672 {}
0 1806 {}
0 2099 {}
0 2225 {}
0 4344 {}
0 19983 {}
0 21899 {}
0 26427 {}
0 28106 {}
0 29401 {}
0 29426 {}
0 30530 {}
0 31132 {}
0 34319 {}
0 36864 {}
1341 8602 {}
1341 9200 {}
1341 10250 {}
1341 12107 {}
1341 13224 {}
1341 20199 {}
1341 20375 {}
1341 21507 {}
1341 25399 {}
1341 25989 {}
1341 30769 {}
1341 31167 {}
1341 31924 {}
1341 36870 {}
1341 37876 {}
1672 35 {}
1672 2539 {}
1672 3165 {}
1672 5889 {}
1672 7109 {}
1672 9322 {}
1672 11022 {}
1672 12385 {}
1672 13238 {}
1672 21398 {}
1672 26915 {}
1672 27010 {}
1672 29736 {}
1672 35983 {}
1672 37756 {}
1672 38291 {}
1806 3450 {}
1806 4054 {}
1806 5252 {}
1806 16262 {}
1806 18576 {}
1806 20939 {}
1806 22272 {}
1806 29168 {}
1806 30496 {}
1806 31057 {}
2099 12367 {}
2099 13009 {}
2099 17420 {}
2099 25606 {}
2099 25630 {}
2099 26022 {}
2099 27047 {}
2099 30653 {}
2099 33208 {}
2099 33251 {}
2099 34956 {}
2099 34979 {}
2099 35849 {}
2099 36481 {}
2099 39025 {}
2225 849 {}
2225 2329 {}
2225 2736 {}
2225 2844 {}
2225 12229 {}
2225 17085 {}
2225 18969 {}
2225 19445 {}
2225 20391 {}
2225 22419 {}
2225 25712 {}
2225 28383 {}
2225 31284 {}
2225 31399 {}
2225 36250 {}
2225 39802 {}
4344 668 {}
4344 7430 {}
4344 9257 {}
4344 11911 {}
4344 13117 {}
4344 14428 {}
4344 17145 {}
4344 19673 {}
4344 27261 {}
4344 28113 {}
4344 28554 {}
4344 33389 {}
4344 34003 {}
4344 34011 {}
19983 30 {}
19983 2244 {}
19983 11786 {}
19983 18255 {}
19983 18327 {}
19983 19474 {}
19983 23716 {}
19983 24442 {}
19983 28292 {}
19983 30255 {}
19983 39136 {}
21899 1345 {}
21899 12268 {}
21899 20268 {}
21899 24174 {}
21899 31890 {}
21899 32411 {}
21899 34673 {}
21899 37604 {}
21899 38648 {}
26427 81 {}
26427 2344 {}
26427 2416 {}
26427 6481 {}
26427 9173 {}
26427 11875 {}
26427 12038 {}
26427 12721 {}
26427 17368 {}
26427 27702 {}
26427 28852 {}
26427 29199 {}
26427 34817 {}
26427 36268 {}
26427 37731 {}
26427 37883 {}
28106 299 {}
28106 4041 {}
28106 4408 {}
28106 5179 {}
28106 5211 {}
28106 10388 {}
28106 11572 {}
