0 15 {}
0 21 {}
0 31 {}
0 35 {}
0 39 {}
15 11 {}
15 18 {}
21 6 {}
21 16 {}
21 22 {}
21 26 {}
21 39 {}
31 17 {}
35 2 {}
35 3 {}
35 4 {}
35 18 {}
39 8 {}
39 9 {}
39 13 {}
39 17 {}
1 7 {}
1 11 {}
1 14 {}
1 24 {}
7 23 {}
7 30 {}
11 9 {}
11 32 {}
11 37 {}
14 12 {}
14 20 {}
24 27 {}
2 5 {}
2 10 {}
5 17 {}
5 28 {}
10 3 {}
10 6 {}
10 17 {}
10 29 {}
3 6 {}
3 17 {}
3 29 {}
3 38 {}
6 8 {}
6 33 {}
17 12 {}
17 20 {}
17 33 {}
17 38 {}
29 33 {}
38 18 {}
38 25 {}
8 30 {}
33 22 {}
9 12 {}
9 37 {}
12 16 {}
37 13 {}
13 18 {}
13 27 {}
18 34 {}
20 34 {}
34 26 {}
26 36 {}
