0 2 {}
0 5 {}
0 13 {}
0 30 {}
0 33 {}
0 42 {}
0 52 {}
0 54 {}
0 59 {}
2 3 {}
2 6 {}
2 14 {}
2 20 {}
2 22 {}
2 31 {}
2 36 {}
2 40 {}
2 49 {}
2 57 {}
2 58 {}
5 1 {}
5 10 {}
5 12 {}
5 20 {}
5 25 {}
5 27 {}
5 30 {}
5 38 {}
5 43 {}
5 45 {}
5 52 {}
5 55 {}
13 7 {}
13 26 {}
13 29 {}
13 35 {}
13 37 {}
13 49 {}
30 4 {}
30 17 {}
30 18 {}
30 20 {}
30 29 {}
30 43 {}
30 44 {}
30 46 {}
30 50 {}
30 51 {}
30 53 {}
30 56 {}
30 58 {}
33 14 {}
33 15 {}
33 23 {}
33 48 {}
33 51 {}
33 55 {}
42 1 {}
42 8 {}
42 12 {}
42 14 {}
42 28 {}
42 34 {}
42 35 {}
42 38 {}
42 44 {}
42 49 {}
42 52 {}
42 59 {}
52 3 {}
52 25 {}
52 29 {}
52 32 {}
52 34 {}
52 36 {}
52 50 {}
52 51 {}
52 55 {}
52 57 {}
54 17 {}
54 18 {}
54 22 {}
54 25 {}
54 28 {}
54 35 {}
54 39 {}
54 49 {}
54 51 {}
59 10 {}
59 15 {}
59 21 {}
59 35 {}
59 37 {}
59 43 {}
59 46 {}
59 58 {}
1 16 {}
1 20 {}
1 22 {}
1 24 {}
1 31 {}
1 35 {}
1 41 {}
1 56 {}
16 12 {}
16 23 {}
16 26 {}
16 28 {}
16 39 {}
16 43 {}
16 47 {}
16 48 {}
16 50 {}
16 51 {}
16 58 {}
20 3 {}
20 4 {}
20 15 {}
20 21 {}
20 24 {}
20 25 {}
20 34 {}
20 37 {}
20 46 {}
20 53 {}
22 6 {}
22 8 {}
22 27 {}
22 29 {}
22 32 {}
22 45 {}
22 48 {}
22 50 {}
22 58 {}
24 3 {}
24 14 {}
24 18 {}
24 23 {}
24 27 {}
24 36 {}
24 37 {}
24 47 {}
31 9 {}
31 10 {}
31 26 {}
31 27 {}
31 29 {}
31 32 {}
31 34 {}
31 36 {}
31 39 {}
31 53 {}
35 3 {}
35 4 {}
35 19 {}
35 25 {}
35 34 {}
35 57 {}
41 8 {}
41 12 {}
41 21 {}
41 44 {}
41 57 {}
41 58 {}
56 6 {}
56 7 {}
56 10 {}
56 17 {}
56 19 {}
56 21 {}
56 25 {}
56 26 {}
56 28 {}
56 29 {}
56 38 {}
56 40 {}
56 45 {}
56 48 {}
3 21 {}
3 23 {}
3 26 {}
3 36 {}
3 46 {}
3 47 {}
6 4 {}
6 28 {}
6 34 {}
6 36 {}
6 37 {}
6 39 {}
14 9 {}
14 19 {}
14 21 {}
14 25 {}
14 32 {}
14 34 {}
14 37 {}
14 43 {}
14 46 {}
14 50 {}
36 9 {}
36 12 {}
36 15 {}
36 37 {}
36 39 {}
36 49 {}
36 58 {}
40 15 {}
40 19 {}
40 25 {}
40 34 {}
40 38 {}
40 55 {}
49 8 {}
49 12 {}
49 19 {}
49 25 {}
49 45 {}
49 51 {}
49 55 {}
57 29 {}
57 34 {}
57 47 {}
57 51 {}
58 9 {}
58 10 {}
58 28 {}
58 34 {}
58 39 {}
21 4 {}
21 15 {}
21 27 {}
21 37 {}
21 46 {}
21 55 {}
23 9 {}
23 15 {}
23 27 {}
23 29 {}
23 45 {}
23 46 {}
26 18 {}
26 19 {}
26 27 {}
26 28 {}
26 43 {}
46 7 {}
46 8 {}
46 12 {}
46 18 {}
46 28 {}
46 47 {}
47 15 {}
47 18 {}
4 17 {}
4 19 {}
4 32 {}
4 37 {}
4 43 {}
4 50 {}
17 28 {}
17 32 {}
17 34 {}
17 43 {}
17 45 {}
17 50 {}
19 38 {}
19 39 {}
19 51 {}
32 25 {}
32 28 {}
32 34 {}
32 39 {}
32 43 {}
37 11 {}
37 34 {}
37 38 {}
37 44 {}
43 8 {}
43 9 {}
43 50 {}
50 7 {}
50 8 {}
50 25 {}
50 27 {}
50 34 {}
50 53 {}
50 55 {}
10 9 {}
10 27 {}
10 48 {}
10 55 {}
12 8 {}
12 15 {}
12 27 {}
12 28 {}
12 39 {}
12 44 {}
12 55 {}
25 15 {}
25 38 {}
27 15 {}
27 44 {}
27 53 {}
38 28 {}
38 39 {}
45 7 {}
45 8 {}
45 9 {}
45 34 {}
55 11 {}
55 18 {}
55 34 {}
28 7 {}
28 11 {}
28 29 {}
34 8 {}
34 15 {}
34 48 {}
34 53 {}
39 11 {}
39 53 {}
9 18 {}
9 51 {}
18 11 {}
18 15 {}
18 51 {}
51 44 {}
51 48 {}
48 15 {}
11 15 {}
